"Origin Movement ID","Origin Display Name","Origin Geometry","Destination Movement ID","Destination Display Name","Destination Geometry","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2269","Kingsgrove (South) - Bardwell Park (2269)","[[151.10101,-33.9404],[151.10078,-33.93926],[151.1013,-33.93901],[151.10157,-33.93864],[151.10225,-33.93841],[151.10252,-33.93769],[151.10323,-33.93776],[151.10431,-33.93721],[151.10622,-33.93751],[151.10687,-33.93693],[151.10736,-33.93672],[151.10851,-33.94206],[151.10837,-33.94208],[151.10844,-33.94244],[151.10898,-33.94449],[151.10952,-33.94441],[151.11051,-33.94896],[151.10792,-33.94878],[151.10299,-33.94952],[151.10101,-33.9404]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1649,1190,2284
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2271","Kingsgrove (South) - Bardwell Park (2271)","[[151.10851,-33.94252],[151.10736,-33.93672],[151.10767,-33.93655],[151.10867,-33.93644],[151.10898,-33.93679],[151.10943,-33.93692],[151.10992,-33.93672],[151.11112,-33.93668],[151.11127,-33.937],[151.11159,-33.93708],[151.11245,-33.937],[151.11313,-33.93672],[151.11569,-33.93678],[151.11713,-33.93572],[151.11727,-33.9364],[151.11767,-33.93618],[151.11848,-33.93721],[151.11927,-33.93675],[151.12002,-33.93766],[151.11965,-33.93799],[151.11981,-33.93815],[151.11923,-33.93836],[151.11934,-33.93862],[151.11893,-33.93873],[151.1177,-33.93983],[151.11604,-33.94087],[151.11695,-33.94192],[151.11481,-33.94318],[151.11467,-33.94164],[151.11447,-33.94155],[151.10851,-33.94252]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1730,1322,2262
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2275","Kogarah (2275)","[[151.1365,-33.97499],[151.13519,-33.97513],[151.13463,-33.97259],[151.13397,-33.97264],[151.13364,-33.97135],[151.13435,-33.97096],[151.13418,-33.97049],[151.13564,-33.96947],[151.13621,-33.96887],[151.1365,-33.97499]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1499,1189,1888
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2276","Kogarah (2276)","[[151.12712,-33.96771],[151.12925,-33.96702],[151.13105,-33.96569],[151.13196,-33.96672],[151.13404,-33.96553],[151.13467,-33.96633],[151.13673,-33.9662],[151.13621,-33.96887],[151.13604,-33.96913],[151.13116,-33.97259],[151.12712,-33.96771]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1523,1226,1891
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2277","Kogarah (2277)","[[151.13673,-33.9662],[151.13713,-33.96431],[151.14474,-33.96541],[151.14458,-33.96954],[151.14415,-33.97074],[151.14289,-33.97277],[151.14122,-33.97233],[151.13635,-33.97164],[151.1362,-33.96871],[151.13673,-33.9662]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1495,1167,1914
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2279","Kogarah (2279)","[[151.13713,-33.96431],[151.13796,-33.95983],[151.14312,-33.96063],[151.14274,-33.96253],[151.14392,-33.96269],[151.1433,-33.96357],[151.14264,-33.9651],[151.13713,-33.96431]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1578,1197,2079
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2281","Kogarah Bay - Carlton - Allawah (2281)","[[151.11813,-33.98161],[151.12262,-33.97853],[151.12681,-33.98269],[151.1291,-33.98276],[151.13034,-33.98303],[151.13004,-33.98346],[151.13025,-33.9836],[151.13013,-33.98378],[151.12982,-33.98361],[151.12841,-33.98413],[151.12831,-33.98434],[151.12712,-33.98488],[151.12646,-33.98502],[151.12588,-33.98576],[151.1259,-33.98593],[151.12572,-33.98587],[151.12511,-33.98632],[151.12422,-33.98771],[151.12342,-33.98787],[151.12198,-33.98771],[151.12047,-33.98575],[151.12037,-33.98386],[151.11976,-33.98274],[151.11813,-33.98161]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1622,1315,1999
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2282","Kogarah Bay - Carlton - Allawah (2282)","[[151.12262,-33.97853],[151.13418,-33.97049],[151.13435,-33.97096],[151.13364,-33.97135],[151.13397,-33.97264],[151.13463,-33.97259],[151.13519,-33.97513],[151.1365,-33.97499],[151.13675,-33.98177],[151.13652,-33.98305],[151.13593,-33.98297],[151.13582,-33.98346],[151.13566,-33.98344],[151.13563,-33.98357],[151.1358,-33.98359],[151.13569,-33.98409],[151.13301,-33.98366],[151.12936,-33.9828],[151.12681,-33.98269],[151.12262,-33.97853]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1620,1272,2062
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2283","Kogarah Bay - Carlton - Allawah (2283)","[[151.11338,-33.97791],[151.11422,-33.97741],[151.11408,-33.97724],[151.11431,-33.97698],[151.11427,-33.97668],[151.11453,-33.97643],[151.11543,-33.97592],[151.11576,-33.9763],[151.1165,-33.97584],[151.11681,-33.97616],[151.11712,-33.97595],[151.11682,-33.97564],[151.11716,-33.97544],[151.11747,-33.97575],[151.11831,-33.97517],[151.11806,-33.97492],[151.11839,-33.97454],[151.11887,-33.97446],[151.12169,-33.97284],[151.12535,-33.97662],[151.11813,-33.98161],[151.11606,-33.98087],[151.11505,-33.97985],[151.11368,-33.97918],[151.11317,-33.97853],[151.11315,-33.97811],[151.11338,-33.97791]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1618,1325,1975
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2286","Kogarah Bay - Carlton - Allawah (2286)","[[151.11886,-33.96937],[151.12712,-33.96771],[151.13116,-33.97259],[151.12535,-33.97662],[151.12171,-33.97296],[151.12168,-33.97264],[151.11886,-33.96937]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1528,1256,1857
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2288","Monterey - Brighton-le-Sands - Kyeemagh (2288)","[[151.15484,-33.96667],[151.15118,-33.97398],[151.15002,-33.97912],[151.14921,-33.97899],[151.14906,-33.97929],[151.1416,-33.97823],[151.14285,-33.97285],[151.14415,-33.97074],[151.14458,-33.96954],[151.14474,-33.96541],[151.15343,-33.9667],[151.15484,-33.96667]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1341,1021,1761
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2289","Monterey - Brighton-le-Sands - Kyeemagh (2289)","[[151.14497,-33.96545],[151.14698,-33.96263],[151.1474,-33.96276],[151.14791,-33.96226],[151.14794,-33.96166],[151.1483,-33.96135],[151.14803,-33.96123],[151.14855,-33.96037],[151.1481,-33.96018],[151.15004,-33.95883],[151.14957,-33.95863],[151.14939,-33.95878],[151.14823,-33.95827],[151.14837,-33.95804],[151.14736,-33.95761],[151.14726,-33.95778],[151.14682,-33.95759],[151.14715,-33.95705],[151.15627,-33.96092],[151.15668,-33.96005],[151.15731,-33.96034],[151.15708,-33.96144],[151.15572,-33.96429],[151.15484,-33.96667],[151.15343,-33.9667],[151.14497,-33.96545]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1320,987,1764
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2290","Monterey - Brighton-le-Sands - Kyeemagh (2290)","[[151.15836,-33.95845],[151.15731,-33.96034],[151.15668,-33.96005],[151.15627,-33.96092],[151.14664,-33.95683],[151.14665,-33.9567],[151.14684,-33.95574],[151.14743,-33.95582],[151.14773,-33.95434],[151.15017,-33.9548],[151.15037,-33.95373],[151.15259,-33.95404],[151.15253,-33.95437],[151.15295,-33.95444],[151.15233,-33.95746],[151.15439,-33.95793],[151.1553,-33.95831],[151.1564,-33.95652],[151.15786,-33.95715],[151.15769,-33.95821],[151.15836,-33.95845]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1290,957,1737
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2291","Monterey - Brighton-le-Sands - Kyeemagh (2291)","[[151.15037,-33.95373],[151.15043,-33.95342],[151.15198,-33.95189],[151.15223,-33.95102],[151.15283,-33.95047],[151.16268,-33.95184],[151.16372,-33.95216],[151.16183,-33.95364],[151.16134,-33.95474],[151.15836,-33.95845],[151.15769,-33.95821],[151.15786,-33.95715],[151.1564,-33.95652],[151.1553,-33.95831],[151.15439,-33.95793],[151.15233,-33.95746],[151.15295,-33.95444],[151.15253,-33.95437],[151.15259,-33.95404],[151.15037,-33.95373]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1288,945,1754
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2292","Monterey - Brighton-le-Sands - Kyeemagh (2292)","[[151.15283,-33.95047],[151.15328,-33.9496],[151.154,-33.94891],[151.1578,-33.94624],[151.1583,-33.94615],[151.1583,-33.9459],[151.15905,-33.94609],[151.1603,-33.94572],[151.1607,-33.94545],[151.16143,-33.9459],[151.16585,-33.94765],[151.1663,-33.94801],[151.16615,-33.94812],[151.16637,-33.94833],[151.16664,-33.94832],[151.16803,-33.94977],[151.16608,-33.95023],[151.16522,-33.95063],[151.16432,-33.95177],[151.16372,-33.95216],[151.16268,-33.95184],[151.15283,-33.95047]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1168,864,1578
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2294","Rockdale - Banksia (2294)","[[151.14314,-33.95527],[151.14715,-33.95705],[151.14682,-33.95759],[151.14726,-33.95778],[151.14736,-33.95761],[151.14837,-33.95804],[151.14823,-33.95827],[151.14939,-33.95878],[151.14957,-33.95863],[151.15004,-33.95883],[151.1481,-33.96018],[151.14855,-33.96037],[151.14803,-33.96123],[151.1483,-33.96135],[151.14794,-33.96166],[151.14791,-33.96226],[151.1474,-33.96276],[151.14698,-33.96263],[151.14497,-33.96545],[151.14264,-33.9651],[151.1433,-33.96357],[151.14392,-33.96269],[151.14274,-33.96253],[151.14312,-33.96063],[151.13796,-33.95983],[151.13572,-33.95727],[151.13628,-33.95709],[151.13836,-33.9571],[151.1417,-33.95775],[151.14154,-33.95755],[151.14264,-33.95747],[151.14214,-33.95689],[151.14314,-33.95527]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1477,1206,1808
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2295","Rockdale - Banksia (2295)","[[151.13572,-33.95727],[151.13477,-33.9562],[151.13613,-33.95345],[151.13657,-33.95346],[151.13726,-33.95295],[151.13796,-33.95303],[151.14314,-33.95527],[151.14214,-33.95689],[151.14264,-33.95747],[151.14154,-33.95755],[151.1417,-33.95775],[151.13836,-33.9571],[151.13628,-33.95709],[151.13572,-33.95727]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1557,1272,1905
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2296","Rockdale - Banksia (2296)","[[151.1391,-33.9472],[151.13791,-33.94937],[151.13733,-33.95005],[151.13599,-33.95256],[151.13572,-33.95279],[151.13571,-33.95317],[151.13613,-33.95345],[151.13476,-33.95622],[151.12786,-33.94821],[151.12807,-33.94577],[151.12867,-33.94467],[151.13156,-33.94801],[151.13269,-33.94734],[151.13327,-33.94802],[151.13568,-33.94654],[151.13611,-33.94671],[151.13588,-33.94704],[151.13614,-33.94709],[151.13647,-33.94678],[151.1391,-33.9472]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1670,1302,2141
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2297","Rockdale - Banksia (2297)","[[151.13613,-33.95345],[151.13571,-33.95317],[151.13572,-33.95279],[151.13599,-33.95256],[151.13733,-33.95005],[151.13791,-33.94937],[151.1391,-33.9472],[151.13952,-33.94737],[151.13911,-33.94814],[151.13995,-33.94825],[151.13986,-33.94841],[151.14467,-33.94903],[151.1434,-33.95538],[151.13772,-33.95295],[151.13708,-33.95301],[151.13651,-33.95348],[151.13613,-33.95345]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1465,1186,1809
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2298","Rockdale - Banksia (2298)","[[151.1434,-33.95538],[151.14467,-33.94903],[151.14561,-33.94914],[151.1459,-33.94933],[151.15107,-33.95004],[151.15283,-33.95047],[151.15223,-33.95102],[151.15198,-33.95189],[151.15043,-33.95342],[151.15017,-33.9548],[151.14773,-33.95434],[151.14743,-33.95582],[151.14684,-33.95574],[151.14664,-33.95683],[151.1434,-33.95538]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1441,1151,1803
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2299","Rockdale - Banksia (2299)","[[151.1391,-33.9472],[151.14075,-33.94414],[151.14198,-33.94442],[151.14244,-33.94376],[151.14246,-33.94387],[151.15035,-33.94481],[151.15047,-33.94497],[151.15266,-33.94481],[151.15712,-33.94678],[151.154,-33.94891],[151.15328,-33.9496],[151.15283,-33.95047],[151.15107,-33.95004],[151.1459,-33.94933],[151.14561,-33.94914],[151.13991,-33.94842],[151.13995,-33.94825],[151.13911,-33.94814],[151.13952,-33.94737],[151.1391,-33.9472]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1478,1161,1880
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2300","Rockdale - Banksia (2300)","[[151.1391,-33.9472],[151.13647,-33.94678],[151.13614,-33.94709],[151.13588,-33.94704],[151.13611,-33.94671],[151.13568,-33.94654],[151.13327,-33.94802],[151.13269,-33.94734],[151.13156,-33.94801],[151.12867,-33.94467],[151.12964,-33.94354],[151.13021,-33.94312],[151.13586,-33.94114],[151.1379,-33.94347],[151.13828,-33.94339],[151.14103,-33.94372],[151.1391,-33.9472]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1549,1225,1957
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2303","Sans Souci - Ramsgate (2303)","[[151.13618,-34.0037],[151.13373,-34.00449],[151.13123,-34.00492],[151.13089,-34.00517],[151.13098,-34.00537],[151.13042,-34.0055],[151.13031,-34.00526],[151.1291,-34.00545],[151.12868,-34.00595],[151.12838,-34.00602],[151.12824,-34.006],[151.12847,-34.00527],[151.12834,-34.00432],[151.12775,-34.00369],[151.12648,-34.00283],[151.12615,-34.00225],[151.12631,-34.00148],[151.13304,-33.99057],[151.13808,-33.99132],[151.13797,-33.99186],[151.13862,-33.99196],[151.13618,-34.0037]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1594,1261,2014
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2304","Sans Souci - Ramsgate (2304)","[[151.13808,-33.99132],[151.14895,-33.9927],[151.14925,-33.99319],[151.14948,-33.99418],[151.14859,-33.99522],[151.14725,-33.99577],[151.14616,-33.99682],[151.14501,-33.99684],[151.14452,-33.99723],[151.14429,-33.99701],[151.14378,-33.99692],[151.14321,-33.99715],[151.14245,-33.99712],[151.14196,-33.99729],[151.1411,-33.99851],[151.14054,-33.99888],[151.14048,-33.99954],[151.14068,-34.00024],[151.14025,-34.00018],[151.13978,-34.00328],[151.13736,-34.00368],[151.13618,-34.0037],[151.13862,-33.99196],[151.13797,-33.99186],[151.13808,-33.99132]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1537,1172,2013
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2305","Sans Souci - Ramsgate (2305)","[[151.13808,-33.99132],[151.13304,-33.99057],[151.13595,-33.98578],[151.13629,-33.98418],[151.13569,-33.98409],[151.1358,-33.98359],[151.13563,-33.98357],[151.13566,-33.98344],[151.13582,-33.98346],[151.13593,-33.98297],[151.13652,-33.98305],[151.13675,-33.98177],[151.13668,-33.97985],[151.13942,-33.98019],[151.14085,-33.98017],[151.1416,-33.97823],[151.14906,-33.97929],[151.14921,-33.97899],[151.15002,-33.97912],[151.14994,-33.97985],[151.14932,-33.98084],[151.14862,-33.98283],[151.14849,-33.98479],[151.14831,-33.98511],[151.1485,-33.98693],[151.14822,-33.98737],[151.14833,-33.98798],[151.14821,-33.98995],[151.14861,-33.99203],[151.14895,-33.9927],[151.13808,-33.99132]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1577,1171,2122
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2307","Concord - Mortlake - Cabarita (2307)","[[151.09916,-33.86807],[151.09522,-33.86699],[151.09476,-33.86584],[151.09402,-33.86545],[151.09417,-33.86476],[151.09365,-33.86294],[151.09648,-33.86234],[151.0969,-33.86238],[151.09743,-33.86214],[151.10397,-33.86067],[151.10602,-33.86163],[151.10378,-33.86497],[151.103,-33.86853],[151.1007,-33.86837],[151.09916,-33.86807]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1324,929,1885
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2308","Concord - Mortlake - Cabarita (2308)","[[151.103,-33.86853],[151.10378,-33.86497],[151.10602,-33.86163],[151.10397,-33.86067],[151.10374,-33.85925],[151.10558,-33.85885],[151.10607,-33.85856],[151.10629,-33.85823],[151.10693,-33.85852],[151.10758,-33.85723],[151.10791,-33.85725],[151.10821,-33.85829],[151.11069,-33.85779],[151.11128,-33.85971],[151.1129,-33.8594],[151.11329,-33.86068],[151.11366,-33.86092],[151.11341,-33.86148],[151.11452,-33.8621],[151.11423,-33.8633],[151.11247,-33.86723],[151.11161,-33.86972],[151.1086,-33.86941],[151.103,-33.86853]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1081,752,1553
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2309","Concord - Mortlake - Cabarita (2309)","[[151.1002,-33.86154],[151.09743,-33.86214],[151.0969,-33.86238],[151.09648,-33.86234],[151.09365,-33.86294],[151.0928,-33.86017],[151.0933,-33.85995],[151.0919,-33.85548],[151.09286,-33.85527],[151.09249,-33.85379],[151.0975,-33.85272],[151.1002,-33.86154]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1288,929,1784
"1844","Sydney - Haymarket - The Rocks (1844)","[[151.20528,-33.86874],[151.20604,-33.86868],[151.20631,-33.87084],[151.20553,-33.87088],[151.20528,-33.86874]]","2310","Concord - Mortlake - Cabarita (2310)","[[151.10491,-33.85397],[151.10496,-33.85429],[151.1053,-33.85422],[151.10554,-33.85499],[151.10588,-33.85492],[151.10603,-33.8554],[151.10569,-33.85548],[151.10639,-33.85768],[151.10621,-33.85814],[151.10631,-33.85821],[151.10607,-33.85856],[151.10558,-33.85885],[151.10374,-33.85925],[151.10397,-33.86067],[151.1002,-33.86154],[151.0975,-33.85272],[151.09249,-33.85379],[151.0917,-33.85054],[151.09453,-33.84992],[151.0962,-33.84668],[151.09555,-33.8452],[151.09627,-33.8445],[151.09702,-33.84527],[151.09915,-33.84248],[151.09935,-33.84257],[151.09923,-33.8436],[151.09965,-33.84421],[151.10086,-33.84458],[151.10231,-33.84432],[151.10268,-33.84491],[151.10065,-33.84536],[151.10068,-33.84608],[151.10285,-33.85309],[151.10312,-33.85439],[151.10491,-33.85397]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1384,1058,1809
